Course URL LINK,Course Code,Course Name,Offering Institution,Offering Department / Unit,Offering Program,Course Type,Delivery Mode,Duration,COURSE DESCRIPTION,Prompt Engineering Topics Covered,Assessment,Unnamed: 12,Delivery Mode Clean,Course Type Clean,Offering Program Clean,Duration Clean,Duration Value,Duration Unit,Assessment Categories,Normalized Topics,SWEBOK Areas,SWEBOK Scores
https://web-app.usc.edu/soc/syllabus/20251/32461.pdf,DSCI 599,"Generative Artificial Intelligence, Large Language Models, and Applications",University of Southern California,"Data Science Program, Viterbi School of Engineering",Master of Science in Applied Data Science,Degree-Awarding (Elective Graduate Course),Face-to-face (Mon & Wed 4:00-5:50 PM),Spring 2025 semester,"Introduction to LLMs, prompt engineering strategies, RAG, knowledge graphs, and diffusion models; hands-on project-based learning with state-of-the-art large language models.","Prompt engineering techniques, Retrieval-Augmented Generation (RAG), in-context learning, few-shot learning, knowledge graph integration, chain-of-thought prompting","Team-based project designing and deploying LLM solutions, presentations, and written report",,Face-to-Face,Degree-Awarding,Other,Spring 2025 semester,2025,semesters,"['Project', 'Essay/Report']","['prompt design/fundamentals', 'retrieval-augmented generation (rag', 'in-context learning', 'few-shot', 'knowledge graph integration', 'chain-of-thought prompting']","['Design', 'Construction', 'Requirements', 'Models & Methods']","{'Design': 0.3333333333333333, 'Construction': 0.3333333333333333, 'Requirements': 0.16666666666666666, 'Models & Methods': 0.5}"
https://web-app.usc.edu/soc/syllabus/20253/16351.pdf,DSO 599,Large Language Models for Business,University of Southern California,"Data Sciences + Operations Department, Marshall School of Business",Master of Science in Business Analytics (MSBA),Degree-Awarding (Elective Graduate Course),Face-to-face (Tue & Thu 12:30-1:50 PM),8 weeks (2nd half of Fall 2025 semester),"Comprehensive introduction to LLMs in business contexts, covering technical foundations, fine-tuning, in-context learning, evaluation, and ethical considerations through case studies.","Zero-shot and few-shot learning, prompt design patterns, fine-tuning prompts, in-context learning, RAG, prompt evaluation metrics, chain-of-thought prompting","Preparation & participation (10%), homework coding projects (50%), final group project and presentation (40%)",,Face-to-Face,Degree-Awarding,Other,8 weeks (2nd half of Fall 2025 semester),8,weeks,"['Exam', 'Project', 'Participation']","['zero-shot and few-shot learning', 'prompt design patterns', 'fine-tuning prompts', 'in-context learning', 'retrieval-augmented generation', 'prompt evaluation metrics', 'chain-of-thought prompting']","['Models & Methods', 'Design', 'Construction', 'Foundations', 'Requirements', 'Testing']","{'Models & Methods': 0.42857142857142855, 'Design': 0.2857142857142857, 'Construction': 0.5714285714285714, 'Foundations': 0.14285714285714285, 'Requirements': 0.14285714285714285, 'Testing': 0.14285714285714285}"
https://careers.usc.edu/classes/prompt-flow-hands-on/,,Prompt Flow: Hands-On,University of Southern California,USC Career Center,Professional Development Workshop,Professional Development,Face-to-face,,"Hands-on practice creating, analyzing, and evaluating workflows that link LLMs, prompts, and Python code with real-world examples.","Prompt workflow design, iterative prompt refinement, prompt evaluation",Practical exercises and hands-on activities,,Face-to-Face,Professional Development,Short Course,Unspecified,,,['Lab/Hands-on'],"['prompt workflow design', 'prompt design/fundamentals', 'prompt evaluation']","['Design', 'Construction', 'Process', 'Testing']","{'Design': 0.6666666666666666, 'Construction': 1.0, 'Process': 0.3333333333333333, 'Testing': 0.3333333333333333}"
https://careers.usc.edu/classes/building-advanced-ai-apps-with-prompt-flow/,,Building Advanced AI Apps with Prompt Flow,University of Southern California,USC Career Center,Professional Development Workshop,Professional Development,Face-to-face,,"Develop LLM-based AI apps using the open-source Prompt Flow suite with hands-on practice in linking LLMs, prompts, and Python.","Prompt engineering in app design, workflow orchestration, integration with code",Project-based hands-on exercises,,Face-to-Face,Professional Development,Short Course,Unspecified,,,"['Project', 'Lab/Hands-on']","['prompt engineering in app design', 'workflow orchestration', 'integration with code']","['Design', 'Construction', 'Process']","{'Design': 0.6666666666666666, 'Construction': 0.3333333333333333, 'Process': 0.3333333333333333}"
https://careers.usc.edu/classes/chatgpt-and-python/,,ChatGPT and Python,University of Southern California,USC Career Center,Professional Development Workshop,Professional Development,Face-to-face,,"Learn to leverage ChatGPT within Python scripts, dive into prompt engineering best practices for consistent and accurate outputs.","Prompt best practices, consistency strategies, Python integration for prompt workflows",Interactive coding labs and exercises,,Face-to-Face,Professional Development,Short Course,Unspecified,,,['Lab/Hands-on'],"['prompt best practices', 'consistency strategies', 'python integration for prompt workflows']","['Construction', 'Design', 'Process']","{'Construction': 0.6666666666666666, 'Design': 0.3333333333333333, 'Process': 0.3333333333333333}"
https://careers.usc.edu/classes/agile-practices-using-ai/,,Agile Practices Using AI,University of Southern California,USC Career Center,Professional Development Course,Professional Development,Face-to-face,,,"AIOps prompt use, agentic prompting workflows, iterative refinement",Hands-on group activities and case studies,"Integration of Agile practices with AI focusing on AIOps, prompt engineering, and rapid development workflows.",Face-to-Face,Professional Development,Professional Development,Unspecified,,,"['Lab/Hands-on', 'Case Study']","['aiops prompt use', 'agentic prompting workflows', 'iterative refinement']","['Construction', 'Process', 'Design']","{'Construction': 0.6666666666666666, 'Process': 0.6666666666666666, 'Design': 0.3333333333333333}"
https://store.executive.mcgill.ca/product?catalog=ai-in-action&cm_locale=en,,AI in Action: From Understanding to Application,McGill University,McGill Executive Institute (Desautels Faculty of Management),Executive Education Program,Executive Program,"Hybrid (Online Live & In-Person, synchronous)",2-day immersive course plus preparatory pre-work,"This immersive two-day AI course for executives and professionals provides a solid foundational understanding of machine learning and generative AI, as well as the practical skills required to leverage their potential within organizations.","Review best practices for prompt engineering and AI interaction; experiment with generative AI tools (e.g., ChatGPT); output evaluation frameworks.",Experiential learning project; hands-on exercises; group project pitches.,,Hybrid,Executive Program,Executive Education,2-day immersive course plus preparatory pre-work,,,"['Project', 'Lab/Hands-on']","['review best practices for prompt engineering and ai interaction', 'experiment with generative ai tools (e.g', 'chatgpt', 'output evaluation frameworks']","['Construction', 'Design', 'Testing']","{'Construction': 0.25, 'Design': 0.25, 'Testing': 0.25}"
https://classes.cs.uchicago.edu/archive/2025/spring/20630-1/,CMSC 20630,Human-Robot Interaction: Research and Practice,University of Chicago,Department of Computer Science,BSc,Degree-Awarding,Face-to-face,10 weeks (Spring Quarter 2025),"Robots are increasingly common in everyday spaces and this course focuses on core concepts and cutting-edge research in HRI, covering nonverbal and verbal robot behavior, social dynamics, norms & ethics, collaboration & learning, group interactions, and future challenges. Weekly labs include hands-on activities in experiment design, robot programming, and data analysis, culminating in a collaborative research project.","Prompt engineering techniques including system instruction design, in-lab prompt optimization, few-shot in-context prompting, and agentic orchestration for LLM-driven human-robot dialogues.","Lab deliverables including system instruction code, video demonstration of Misty robot interactions, and collaborative lab assignments.",,Face-to-Face,Degree-Awarding,Other,10 weeks (Spring Quarter 2025),10,weeks,['Lab/Hands-on'],"['prompt engineering techniques including system instruction design', 'in-lab prompt optimization', 'few-shot in-context prompting', 'and agentic orchestration for llm-driven human-robot dialogues']","['Design', 'Construction', 'Requirements', 'Models & Methods', 'Foundations']","{'Design': 0.5, 'Construction': 0.75, 'Requirements': 0.25, 'Models & Methods': 0.25, 'Foundations': 0.25}"
https://mpcs-courses.cs.uchicago.edu/2024-25/winter/courses/mpcs-57200-1,MPCS 57200,Generative AI,University of Chicago,Department of Computer Science,MSc,Degree-Awarding,Face-to-face,1 quarter (Winter 2025),"An introduction to generative AI for experienced software developers, covering key concepts such as cross-entropy, softmax, perplexity, building and training generative AI models, fine-tuning, prompt engineering and few-shot learning, generative adversarial networks, Langchain prompt chaining, and model deployment.","Prompt engineering techniques, few-shot learning, in-context prompt design, and usage of a prompt engineering playground.",Lab exercises and programming assignments including responsible AI labs and prompt engineering labs.,,Face-to-Face,Degree-Awarding,Other,1 quarter (Winter 2025),,,['Lab/Hands-on'],"['prompt design/fundamentals', 'few-shot', 'in-context prompt design', 'and usage of a prompt engineering playground']","['Design', 'Construction', 'Models & Methods', 'Requirements']","{'Design': 0.5, 'Construction': 0.75, 'Models & Methods': 0.5, 'Requirements': 0.25}"
https://www.eventbrite.com/e/unlocking-llms-practical-prompt-engineering-patterns-tickets-1431932070369?aff=oddtdtcreator,,Unlocking LLMs: Practical Prompt-Engineering Patterns,University of Chicago,Research Computing Center,Workshop,Professional Development Workshop,Face-to-face (in-person),"2 hours (August 12, 2025)","An introductory workshop exploring practical prompt-engineering patterns for LLMs, including chain-of-thought prompting, co-reference prompting, and agentic orchestration.","Chain-of-thought prompting, co-reference prompting, agentic prompting, and prompt pattern design.",None.,,Face-to-Face,Workshop,Short Course,"2 hours (August 12, 2025)",2,hours,['None/Unspecified'],"['chain-of-thought prompting', 'co-reference prompting', 'agentic/agents', 'and prompt pattern design']","['Construction', 'Models & Methods', 'Design']","{'Construction': 0.75, 'Models & Methods': 0.25, 'Design': 0.5}"
https://languages.uchicago.edu/generativeai/,,Advanced Generative AI for Language Teaching: Evaluation and Customization,University of Chicago,Chicago Language Center,Summer Mini-course,Professional Development,Online (synchronous),"5 weeks (June 16âJuly 18, 2025; July 14âAugust 15, 2025)","Combines content and hands-on, project-based learning to go beyond out-of-the-box generative AI tools into the evaluation, use, and creation of customized AI tools for language teaching.","Creation and evaluation of Custom GPTs, retrieval-augmented generation, few-shot learning, reasoning models, AI agents, and evaluation frameworks.",Design and presentation of a customized generative AI tool built during the mini-course.,,Online (Synchronous),Professional Development,Other,"5 weeks (June 16âJuly 18, 2025; July 14âAugust 15, 2025)",5,weeks,['None/Unspecified'],"['creation and evaluation of custom gpts', 'retrieval-augmented generation', 'few-shot', 'reasoning models', 'ai agents', 'and evaluation frameworks']","['Testing', 'Design', 'Models & Methods']","{'Testing': 0.3333333333333333, 'Design': 0.3333333333333333, 'Models & Methods': 0.16666666666666666}"
